offense,hfa,defense,ppa
Louisville,1.0,Florida State,-0.029486254339333
Louisville,1.0,Florida State,-0.3292060283226177
Florida State,-1.0,Louisville,0.9104368550610653
Florida State,-1.0,Louisville,2.5350214508647633
Louisville,1.0,Florida State,-0.45260367932203766
Louisville,1.0,Florida State,-0.6439997383019928
Louisville,1.0,Florida State,0.2628626458686296
Louisville,1.0,Florida State,0.353311807193702
Louisville,1.0,Florida State,0.183081751826403
Louisville,1.0,Florida State,0.614624782382375
Florida State,-1.0,Louisville,0.3333748010525683
Louisville,1.0,Florida State,-1.2270097040600767
Florida State,-1.0,Louisville,-0.2687904165419095
Louisville,1.0,Florida State,-0.020715805766727
Louisville,1.0,Florida State,-0.0334632336053265
Louisville,1.0,Florida State,0.6624114111470245
Louisville,1.0,Florida State,0.152137533592271
Louisville,1.0,Florida State,1.900352237473006
Louisville,1.0,Florida State,0.423992238524022
Louisville,1.0,Florida State,0.7360700755462677
Louisville,1.0,Florida State,1.4973756968379863
Florida State,-1.0,Louisville,1.068306107248258
Florida State,-1.0,Louisville,-0.39644426365700003
Florida State,-1.0,Louisville,-0.2957674139440157
Florida State,-1.0,Louisville,-0.141734208558013
Florida State,-1.0,Louisville,0.103923861723983
Florida State,-1.0,Louisville,0.784629630370215
Florida State,-1.0,Louisville,-0.994454147965806
Florida State,-1.0,Louisville,-0.8616811446017945
Florida State,-1.0,Louisville,1.113534793410039
Florida State,-1.0,Louisville,2.558199089565083
Louisville,1.0,Florida State,0.6434724471565767
Louisville,1.0,Florida State,-0.6301834569731488
Louisville,1.0,Florida State,0.6057515089628822
Louisville,1.0,Florida State,0.604642460086338
Louisville,1.0,Florida State,-0.824229914711947
Florida State,-1.0,Louisville,0.7299114161837501
Florida State,-1.0,Louisville,-0.8713750791653769
Louisville,1.0,Florida State,0.3157021172626013
Florida State,-1.0,Louisville,-0.34929852451643395
Florida State,-1.0,Louisville,-0.12867199246565433
Louisville,1.0,Florida State,2.3865331155065217
Louisville,1.0,Florida State,0.0748292871583285
Louisville,1.0,Florida State,2.5891483909129
Louisville,1.0,Florida State,-0.5546489104665645
Florida State,-1.0,Louisville,-0.45260367932203766
Florida State,-1.0,Louisville,0.6896384238174758
Florida State,-1.0,Louisville,2.0196284197096492
Florida State,-1.0,Louisville,2.202417279811108
Florida State,-1.0,Louisville,-0.962330962352563
Florida State,-1.0,Louisville,-0.644478046589855
Louisville,1.0,Florida State,0.604642460086338
Louisville,1.0,Florida State,0.3259200518596525
Louisville,1.0,Florida State,-0.6672380123554777
Louisville,1.0,Florida State,-0.3940801027152645
Florida State,-1.0,Louisville,-0.6797853383066688
Florida State,-1.0,Louisville,2.310766577628101
Florida State,-1.0,Louisville,-0.4181180581276075
Florida State,-1.0,Louisville,-0.286329797983356
Florida State,-1.0,Louisville,-0.2233440281490183
Louisville,1.0,Florida State,0.25126132342253804
Florida State,-1.0,Louisville,-1.5751044294644094
Virginia,1.0,Old Dominion,1.8851130081953773
Virginia,1.0,Old Dominion,0.7081222799232592
Virginia,1.0,Old Dominion,-1.2589120202926765
Virginia,1.0,Old Dominion,1.608609213375544
Virginia,1.0,Old Dominion,0.9228976525664996
Virginia,1.0,Old Dominion,1.316170469817907
Old Dominion,-1.0,Virginia,-0.3421424083556302
Old Dominion,-1.0,Virginia,0.0629630974887468
Old Dominion,-1.0,Virginia,-0.43374920863139543
Old Dominion,-1.0,Virginia,-0.07743661866910755
Old Dominion,-1.0,Virginia,0.6972022034641013
Old Dominion,-1.0,Virginia,1.0902907207453636
Old Dominion,-1.0,Virginia,-0.0558269791892986
Old Dominion,-1.0,Virginia,-0.1104970580999697
Old Dominion,-1.0,Virginia,-3.3082788858711183
Old Dominion,-1.0,Virginia,-3.3082788858711183
Virginia,1.0,Old Dominion,3.069918539257846
Virginia,1.0,Old Dominion,-0.205294804469698
Virginia,1.0,Old Dominion,1.35877080077006
Virginia,1.0,Old Dominion,-0.435900504741669
Virginia,1.0,Old Dominion,-0.553645991706544
Virginia,1.0,Old Dominion,2.45399822917955
Old Dominion,-1.0,Virginia,0.9305625119459905
Old Dominion,-1.0,Virginia,-0.8530905486726476
Old Dominion,-1.0,Virginia,-1.1495421661725853
Virginia,1.0,Old Dominion,-0.17452492933897634
Virginia,1.0,Old Dominion,-0.11044076782569778
Virginia,1.0,Old Dominion,-0.09045870997531757
Virginia,1.0,Old Dominion,0.1003706527461523
Virginia,1.0,Old Dominion,0.0886617290724793
Old Dominion,-1.0,Virginia,1.252308359788624
Old Dominion,-1.0,Virginia,-0.3217458478426334
Old Dominion,-1.0,Virginia,-0.5276196370423643
Virginia,1.0,Old Dominion,0.5625541556765725
Virginia,1.0,Old Dominion,-0.0380297652801275
Virginia,1.0,Old Dominion,2.439368825471971
Virginia,1.0,Old Dominion,-0.25132662671843
Old Dominion,-1.0,Virginia,-0.22726448953281242
Old Dominion,-1.0,Virginia,-0.3300044670451081
Virginia,1.0,Old Dominion,0.2415196239015955
Virginia,1.0,Old Dominion,-0.8852575132705454
Old Dominion,-1.0,Virginia,0.9026290715865617
Old Dominion,-1.0,Virginia,-0.8567568122088591
Old Dominion,-1.0,Virginia,-0.1662151688126379
Virginia,1.0,Old Dominion,-0.379746006608248
Old Dominion,-1.0,Virginia,1.276519304717759
Old Dominion,-1.0,Virginia,-0.6841550241957303
Old Dominion,-1.0,Virginia,-1.0783026991622178
Virginia,1.0,Old Dominion,-0.204908473427289
Old Dominion,-1.0,Virginia,-0.1663353187565111
Virginia,1.0,Old Dominion,0.9306943515415842
Virginia,1.0,Old Dominion,0.3191813567757063
Virginia,1.0,Old Dominion,0.7032387839448688
Virginia,1.0,Old Dominion,-0.7604178938581772
Virginia,1.0,Old Dominion,-1.1398418153687135
Old Dominion,-1.0,Virginia,-0.1424065985355547
Old Dominion,-1.0,Virginia,-0.2714196551267518
Virginia,1.0,Old Dominion,0.6896384238174758
Virginia,1.0,Old Dominion,0.086001265551813
Virginia,1.0,Old Dominion,1.3438391947985835
Virginia,1.0,Old Dominion,0.1513434065710495
Virginia,1.0,Old Dominion,-0.0966670992271315
Virginia,1.0,Old Dominion,0.2022799479443993
Old Dominion,-1.0,Virginia,0.16823773848787482
Virginia,1.0,Old Dominion,0.5250714658661125
Virginia,1.0,Old Dominion,-0.1308110107399085
Virginia,1.0,Old Dominion,-0.2424605574657793
Old Dominion,-1.0,Virginia,-0.158911195567058
Virginia,1.0,Old Dominion,0.285147044470289
Virginia,1.0,Old Dominion,-0.185984708249071
Pittsburgh,-1.0,Western Michigan,0.9029013327244559
Pittsburgh,-1.0,Western Michigan,-0.4062307312880424
Pittsburgh,-1.0,Western Michigan,-0.5493962205352663
Pittsburgh,-1.0,Western Michigan,2.8459738745837893
Pittsburgh,-1.0,Western Michigan,-0.3815743092120539
Pittsburgh,-1.0,Western Michigan,-0.8279841014344065
Pittsburgh,-1.0,Western Michigan,-0.188944603567995
Pittsburgh,-1.0,Western Michigan,-0.3317332379617764
Pittsburgh,-1.0,Western Michigan,-0.580338274086925
Western Michigan,1.0,Pittsburgh,-0.7029700220436519
Pittsburgh,-1.0,Western Michigan,-0.41522254917671025
Pittsburgh,-1.0,Western Michigan,1.4783870355907762
Pittsburgh,-1.0,Western Michigan,-1.041155320344064
Pittsburgh,-1.0,Western Michigan,-0.1156741285975409
Pittsburgh,-1.0,Western Michigan,-0.4854149105374388
Western Michigan,1.0,Pittsburgh,-0.7029700220436519
Western Michigan,1.0,Pittsburgh,-0.270992404426396
Pittsburgh,-1.0,Western Michigan,0.312961885301428
Pittsburgh,-1.0,Western Michigan,-0.014633724969421
Pittsburgh,-1.0,Western Michigan,-0.0142906717482685
Pittsburgh,-1.0,Western Michigan,-0.2906721593310305
Western Michigan,1.0,Pittsburgh,2.121712791966546
Western Michigan,1.0,Pittsburgh,-0.6841550241957303
Western Michigan,1.0,Pittsburgh,0.0899665338824123
Western Michigan,1.0,Pittsburgh,0.5235309890827367
Western Michigan,1.0,Pittsburgh,-0.4959545107573897
Pittsburgh,-1.0,Western Michigan,0.8892177775023722
Pittsburgh,-1.0,Western Michigan,0.0136835552220837
Pittsburgh,-1.0,Western Michigan,-0.4062307312880424
Pittsburgh,-1.0,Western Michigan,1.9627139056994203
Pittsburgh,-1.0,Western Michigan,-0.8372206360227173
Pittsburgh,-1.0,Western Michigan,-0.0183111493425885
Pittsburgh,-1.0,Western Michigan,-0.255283595670191
Western Michigan,1.0,Pittsburgh,-0.2421505274809972
Western Michigan,1.0,Pittsburgh,-0.10782395428385258
Western Michigan,1.0,Pittsburgh,-0.0469532836024245
Western Michigan,1.0,Pittsburgh,-0.1105192699655202
Western Michigan,1.0,Pittsburgh,-0.6425305871127751
Pittsburgh,-1.0,Western Michigan,-0.3326246826501596
Western Michigan,1.0,Pittsburgh,1.150899831387264
Western Michigan,1.0,Pittsburgh,-0.331894686614174
Western Michigan,1.0,Pittsburgh,0.0872656999639112
Western Michigan,1.0,Pittsburgh,-0.66355949964173
Western Michigan,1.0,Pittsburgh,-0.1501275936616313
Western Michigan,1.0,Pittsburgh,1.5135389387451956
Western Michigan,1.0,Pittsburgh,-0.424602465889258
Western Michigan,1.0,Pittsburgh,-0.0805961264664033
Western Michigan,1.0,Pittsburgh,-0.410393837690526
Pittsburgh,-1.0,Western Michigan,-0.3623882030735057
Pittsburgh,-1.0,Western Michigan,-0.2408962942904136
Pittsburgh,-1.0,Western Michigan,1.150899831387264
Pittsburgh,-1.0,Western Michigan,-0.3833651685733524
Pittsburgh,-1.0,Western Michigan,1.688190518713975
Western Michigan,1.0,Pittsburgh,-0.5824837756999947
Pittsburgh,-1.0,Western Michigan,0.0963261532824955
Pittsburgh,-1.0,Western Michigan,0.0963261532824955
Pittsburgh,-1.0,Western Michigan,-0.122844946762167
Pittsburgh,-1.0,Western Michigan,1.0802914652611468
Pittsburgh,-1.0,Western Michigan,0.3608772046980507
Pittsburgh,-1.0,Western Michigan,-0.6681558321338237
Pittsburgh,-1.0,Western Michigan,1.0748132902496845
Pittsburgh,-1.0,Western Michigan,0.6547541790781344
Pittsburgh,-1.0,Western Michigan,-0.228477686104386
Pittsburgh,-1.0,Western Michigan,-0.17303361893288
Pittsburgh,-1.0,Western Michigan,0.934786980790374
Pittsburgh,-1.0,Western Michigan,-0.7895437741198555
Pittsburgh,-1.0,Western Michigan,2.86623035533015
Pittsburgh,-1.0,Western Michigan,0.4808506623418918
Pittsburgh,-1.0,Western Michigan,-0.188944603567995
Pittsburgh,-1.0,Western Michigan,0.5303694871210319
Pittsburgh,-1.0,Western Michigan,0.0748456356820665
Pittsburgh,-1.0,Western Michigan,-0.01693015803508
Pittsburgh,-1.0,Western Michigan,2.472179064388939
Western Michigan,1.0,Pittsburgh,-0.45260367932203766
Western Michigan,1.0,Pittsburgh,-0.3125898325279559
Western Michigan,1.0,Pittsburgh,-0.13790416266648542
Pittsburgh,-1.0,Western Michigan,-1.140315983000674
Pittsburgh,-1.0,Western Michigan,-0.5636218221101847
Wyoming,1.0,Air Force,0.0666921976583623
Wyoming,1.0,Air Force,-0.8564651345494897
Wyoming,1.0,Air Force,0.3270532024214407
Wyoming,1.0,Air Force,0.4132162669128242
Wyoming,1.0,Air Force,-0.0257853135073095
Wyoming,1.0,Air Force,-0.3425792085759745
Air Force,-1.0,Wyoming,0.0945451165334843
Air Force,-1.0,Wyoming,-0.117578978482432
Air Force,-1.0,Wyoming,0.8580719709789344
Air Force,-1.0,Wyoming,-0.63079683335922
Air Force,-1.0,Wyoming,-1.3819650263078724
Air Force,-1.0,Wyoming,-0.814236079442537
Air Force,-1.0,Wyoming,-1.2300828701816775
Wyoming,1.0,Air Force,1.7948225198444767
Wyoming,1.0,Air Force,0.4865052754922522
Wyoming,1.0,Air Force,0.4865052754922522
Wyoming,1.0,Air Force,0.4865052754922522
Air Force,-1.0,Wyoming,0.9449493519690596
Air Force,-1.0,Wyoming,-0.1504912861657514
Air Force,-1.0,Wyoming,-0.1567873412700216
Air Force,-1.0,Wyoming,-1.773551059397394
Wyoming,1.0,Air Force,0.5532152139382749
Wyoming,1.0,Air Force,-0.5472229894700904
Air Force,-1.0,Wyoming,-0.2184310249941177
Air Force,-1.0,Wyoming,-0.08719050016159446
Wyoming,1.0,Air Force,0.0899665338824123
Wyoming,1.0,Air Force,0.6566857625106302
Air Force,-1.0,Wyoming,0.0945451165334843
Air Force,-1.0,Wyoming,0.8360173954125062
Air Force,-1.0,Wyoming,-0.6653184217084503
Air Force,-1.0,Wyoming,-0.6498039375274677
Wyoming,1.0,Air Force,0.9427167803215459
Wyoming,1.0,Air Force,-0.2957674139440157
Wyoming,1.0,Air Force,-0.46942609790597783
Wyoming,1.0,Air Force,-0.2656177485985829
Wyoming,1.0,Air Force,-0.2656177485985829
Air Force,-1.0,Wyoming,0.3503911107524118
Air Force,-1.0,Wyoming,0.3503911107524118
Air Force,-1.0,Wyoming,-0.1142886249388964
Air Force,-1.0,Wyoming,0.0912547629899487
Air Force,-1.0,Wyoming,1.050278188092519
Air Force,-1.0,Wyoming,-0.6556647600661254
Air Force,-1.0,Wyoming,0.600064546658416
Air Force,-1.0,Wyoming,1.2646990748640865
Air Force,-1.0,Wyoming,-0.141734208558013
Air Force,-1.0,Wyoming,-0.4013907489851576
Air Force,-1.0,Wyoming,-0.6634334699842092
Air Force,-1.0,Wyoming,-0.6634334699842092
Air Force,-1.0,Wyoming,2.995480588583476
Air Force,-1.0,Wyoming,-0.687546432147505
Wyoming,1.0,Air Force,-0.7029700220436519
Wyoming,1.0,Air Force,-0.13448627949732117
Air Force,-1.0,Wyoming,-0.3326246826501596
Air Force,-1.0,Wyoming,-0.41759041829113913
Air Force,-1.0,Wyoming,-0.19064313066910898
Wyoming,1.0,Air Force,0.9720783220886249
Wyoming,1.0,Air Force,-2.137175482869276
Wyoming,1.0,Air Force,0.6221090219195462
Air Force,-1.0,Wyoming,1.1127415828278746
Air Force,-1.0,Wyoming,-0.2459945028646313
Air Force,-1.0,Wyoming,0.3855228600463665
Air Force,-1.0,Wyoming,1.0384884220221853
Air Force,-1.0,Wyoming,-0.9130431154710728
Wyoming,1.0,Air Force,0.1018198743557602
Wyoming,1.0,Air Force,0.7670032739886568
Wyoming,1.0,Air Force,-0.5261823376010624
Wyoming,1.0,Air Force,1.883780840558874
Air Force,-1.0,Wyoming,1.7075723383420156
Air Force,-1.0,Wyoming,-0.42807362159939
Wyoming,1.0,Air Force,-0.46882789768185695
Wyoming,1.0,Air Force,-0.13445659968206236
Wyoming,1.0,Air Force,-1.294035447434558
Wyoming,1.0,Air Force,-1.294035447434558
Wyoming,1.0,Air Force,2.9546948874810073
Wyoming,1.0,Air Force,1.20588179851595
Wyoming,1.0,Air Force,-1.52620387458599
Wyoming,1.0,Air Force,-1.52620387458599
Wyoming,1.0,Air Force,1.1528495258243938
Arkansas State,-1.0,Memphis,-0.46882789768185695
Arkansas State,-1.0,Memphis,-0.6797853383066688
Arkansas State,-1.0,Memphis,-0.6391351689786351
Arkansas State,-1.0,Memphis,-0.6391351689786351
Memphis,1.0,Arkansas State,0.9104368550610653
Memphis,1.0,Arkansas State,-1.2995909961762164
Memphis,1.0,Arkansas State,-0.1055990016463056
Memphis,1.0,Arkansas State,-0.476177221716661
Arkansas State,-1.0,Memphis,0.2392954147189048
Arkansas State,-1.0,Memphis,-0.2283792558160922
Arkansas State,-1.0,Memphis,0.5035323140102959
Arkansas State,-1.0,Memphis,-0.6708253208736892
Memphis,1.0,Arkansas State,-0.7342478781140684
Memphis,1.0,Arkansas State,-0.3675373383433538
Memphis,1.0,Arkansas State,0.981677765744241
Memphis,1.0,Arkansas State,-0.2936970531139116
Memphis,1.0,Arkansas State,-0.3925786551658225
Arkansas State,-1.0,Memphis,-0.6035125831550907
Arkansas State,-1.0,Memphis,-0.6035125831550907
Arkansas State,-1.0,Memphis,-0.7519361608312708
Arkansas State,-1.0,Memphis,-0.264920444949746
Arkansas State,-1.0,Memphis,0.938021275120443
Memphis,1.0,Arkansas State,-0.0314047953383095
Memphis,1.0,Arkansas State,-0.673043060772654
Arkansas State,-1.0,Memphis,0.9305625119459905
Arkansas State,-1.0,Memphis,1.66602520669657
Arkansas State,-1.0,Memphis,0.3745905261770075
Arkansas State,-1.0,Memphis,-1.1831288956115227
Memphis,1.0,Arkansas State,0.246959168535291
Memphis,1.0,Arkansas State,0.9439376613971593
Memphis,1.0,Arkansas State,-0.1543469215353017
Memphis,1.0,Arkansas State,0.73596654934212
Memphis,1.0,Arkansas State,-0.403688017065973
Memphis,1.0,Arkansas State,2.319599568699692
Arkansas State,-1.0,Memphis,-0.8334176637748527
Arkansas State,-1.0,Memphis,1.8912371367809795
Arkansas State,-1.0,Memphis,-0.6162239991596916
Memphis,1.0,Arkansas State,1.252308359788624
Memphis,1.0,Arkansas State,-0.9228545866466434
Arkansas State,-1.0,Memphis,-0.1543469215353017
Memphis,1.0,Arkansas State,0.5532152139382749
Memphis,1.0,Arkansas State,0.090922002905697
Memphis,1.0,Arkansas State,1.0689242977059497
Memphis,1.0,Arkansas State,0.7113806413121412
Memphis,1.0,Arkansas State,0.41576294837267
Memphis,1.0,Arkansas State,0.1032144590601496
Memphis,1.0,Arkansas State,-0.6588628442165926
Memphis,1.0,Arkansas State,-0.6664457103750135
Memphis,1.0,Arkansas State,2.0940526679476523
Memphis,1.0,Arkansas State,-0.7519361608312708
Memphis,1.0,Arkansas State,0.391648506498802
Memphis,1.0,Arkansas State,0.391648506498802
Arkansas State,-1.0,Memphis,0.3584299311182697
Arkansas State,-1.0,Memphis,2.8495800144993226
Arkansas State,-1.0,Memphis,2.196754630327211
Memphis,1.0,Arkansas State,-1.6833384450519322
Memphis,1.0,Arkansas State,-0.6193629095729865
Memphis,1.0,Arkansas State,1.6252348224048918
Memphis,1.0,Arkansas State,-0.83111511535939
Memphis,1.0,Arkansas State,0.055965038752319
Memphis,1.0,Arkansas State,-0.719066624848928
Arkansas State,-1.0,Memphis,0.0685461557890222
Arkansas State,-1.0,Memphis,-0.6799841752385892
Arkansas State,-1.0,Memphis,0.6228050653252808
Arkansas State,-1.0,Memphis,1.1278458777770268
Arkansas State,-1.0,Memphis,0.22378284011976
Arkansas State,-1.0,Memphis,-0.6464053937002717
Memphis,1.0,Arkansas State,-0.3146897268978579
Memphis,1.0,Arkansas State,-0.268189837968707
Memphis,1.0,Arkansas State,3.140438554931551
Arkansas State,-1.0,Memphis,-1.1590089706435955
Memphis,1.0,Arkansas State,-0.10442916913547
Memphis,1.0,Arkansas State,-0.10442916913547
Memphis,1.0,Arkansas State,-0.417419191409317
Memphis,1.0,Arkansas State,-0.417419191409317
Memphis,1.0,Arkansas State,2.946086184191255
Buffalo,-1.0,Coastal Carolina,0.2073705301771515
Buffalo,-1.0,Coastal Carolina,-0.199249940829709
Buffalo,-1.0,Coastal Carolina,-0.2990368818879416
Coastal Carolina,1.0,Buffalo,1.4421336789548447
Coastal Carolina,1.0,Buffalo,-0.7468552089852203
Buffalo,-1.0,Coastal Carolina,1.0316758541779354
Buffalo,-1.0,Coastal Carolina,0.0799158543801822
Coastal Carolina,1.0,Buffalo,-0.3057652594509188
Coastal Carolina,1.0,Buffalo,-0.8058054160223236
Buffalo,-1.0,Coastal Carolina,-0.52968574160999
Coastal Carolina,1.0,Buffalo,-0.17173991087276086
Buffalo,-1.0,Coastal Carolina,-0.7895437741198555
Buffalo,-1.0,Coastal Carolina,0.193301563662509
Buffalo,-1.0,Coastal Carolina,-0.2687904165419095
Buffalo,-1.0,Coastal Carolina,0.3276437288963878
Buffalo,-1.0,Coastal Carolina,-0.8564651345494897
Buffalo,-1.0,Coastal Carolina,-0.1975844330204505
Coastal Carolina,1.0,Buffalo,0.0637604424093929
Coastal Carolina,1.0,Buffalo,-0.643630697434087
Coastal Carolina,1.0,Buffalo,2.513826842249442
Buffalo,-1.0,Coastal Carolina,-0.7982008475508557
Buffalo,-1.0,Coastal Carolina,-0.03832027381513115
Coastal Carolina,1.0,Buffalo,1.1601943814975753
Coastal Carolina,1.0,Buffalo,-0.8294126092509567
Buffalo,-1.0,Coastal Carolina,0.535501647402668
Buffalo,-1.0,Coastal Carolina,-0.111402529616803
Coastal Carolina,1.0,Buffalo,2.180767958106917
Buffalo,-1.0,Coastal Carolina,0.1013807738833972
Buffalo,-1.0,Coastal Carolina,-0.5603531646096398
Buffalo,-1.0,Coastal Carolina,-0.4327220980688242
Buffalo,-1.0,Coastal Carolina,-1.0372452328048558
Buffalo,-1.0,Coastal Carolina,0.19978511186170067
Coastal Carolina,1.0,Buffalo,0.921963523418035
Coastal Carolina,1.0,Buffalo,-0.6216897885891246
Coastal Carolina,1.0,Buffalo,1.4992250465561225
Coastal Carolina,1.0,Buffalo,1.4992250465561225
Buffalo,-1.0,Coastal Carolina,0.5307537202290804
Buffalo,-1.0,Coastal Carolina,-0.277162023671817
Buffalo,-1.0,Coastal Carolina,0.07438453789675
Buffalo,-1.0,Coastal Carolina,-0.129342856942563
Buffalo,-1.0,Coastal Carolina,-0.3250373919040895
Buffalo,-1.0,Coastal Carolina,0.4840965977321595
Buffalo,-1.0,Coastal Carolina,-0.22620936096334
Buffalo,-1.0,Coastal Carolina,-0.14455842550757
Coastal Carolina,1.0,Buffalo,-0.490975886965904
Coastal Carolina,1.0,Buffalo,-0.6693725505407375
Buffalo,-1.0,Coastal Carolina,0.04378266651122598
Coastal Carolina,1.0,Buffalo,1.23696430348385
Buffalo,-1.0,Coastal Carolina,-0.1350508541150131
Buffalo,-1.0,Coastal Carolina,-0.1138524523599057
Buffalo,-1.0,Coastal Carolina,0.814582470715637
Buffalo,-1.0,Coastal Carolina,0.2566305008806377
Buffalo,-1.0,Coastal Carolina,-0.2726729281594533
Buffalo,-1.0,Coastal Carolina,0.6020308715838087
Coastal Carolina,1.0,Buffalo,0.8173924712222665
Coastal Carolina,1.0,Buffalo,-1.1430602484821704
Buffalo,-1.0,Coastal Carolina,-0.3113071002457479
Coastal Carolina,1.0,Buffalo,0.2392226117934694
Coastal Carolina,1.0,Buffalo,0.628271997694076
Coastal Carolina,1.0,Buffalo,-0.192729814225794
Coastal Carolina,1.0,Buffalo,-0.716771260884528
Appalachian State,1.0,Troy,0.161377738607072
Troy,-1.0,Appalachian State,-0.1622709044233037
Troy,-1.0,Appalachian State,-0.1319374071745773
Troy,-1.0,Appalachian State,1.998343378997754
Troy,-1.0,Appalachian State,-0.1622709044233037
Troy,-1.0,Appalachian State,2.729984669706246
Appalachian State,1.0,Troy,1.0492884058754886
Troy,-1.0,Appalachian State,1.6157848554459022
Troy,-1.0,Appalachian State,-0.42366083063098164
Troy,-1.0,Appalachian State,-0.2227466329362836
Troy,-1.0,Appalachian State,1.6157848554459022
Troy,-1.0,Appalachian State,-0.42366083063098164
Appalachian State,1.0,Troy,0.23191006772714043
Appalachian State,1.0,Troy,1.0588738877618429
Appalachian State,1.0,Troy,-1.1516648081442948
Appalachian State,1.0,Troy,0.23191006772714043
Appalachian State,1.0,Troy,1.0588738877618429
Troy,-1.0,Appalachian State,-0.345885638069002
Troy,-1.0,Appalachian State,-0.3334518667191766
Troy,-1.0,Appalachian State,-0.962330962352563
Troy,-1.0,Appalachian State,1.900352237473006
Appalachian State,1.0,Troy,1.252308359788624
Appalachian State,1.0,Troy,-0.3217458478426334
Appalachian State,1.0,Troy,0.24996888540774087
Appalachian State,1.0,Troy,2.9834779414769965
Appalachian State,1.0,Troy,0.294010116885299
Appalachian State,1.0,Troy,0.619457208414883
Appalachian State,1.0,Troy,-0.3439284458954184
Appalachian State,1.0,Troy,1.252308359788624
Appalachian State,1.0,Troy,-0.3217458478426334
Appalachian State,1.0,Troy,0.24996888540774087
Appalachian State,1.0,Troy,2.9834779414769965
Appalachian State,1.0,Troy,-0.3935368374492115
Appalachian State,1.0,Troy,0.294010116885299
Appalachian State,1.0,Troy,0.619457208414883
Appalachian State,1.0,Troy,-0.3439284458954184
Troy,-1.0,Appalachian State,-0.962330962352563
Troy,-1.0,Appalachian State,-0.7029700220436519
Troy,-1.0,Appalachian State,-0.7029700220436519
Troy,-1.0,Appalachian State,1.8277215010854828
Troy,-1.0,Appalachian State,-0.962330962352563
Troy,-1.0,Appalachian State,2.45399822917955
Appalachian State,1.0,Troy,0.604642460086338
Appalachian State,1.0,Troy,0.3019937518109154
Appalachian State,1.0,Troy,-0.049162128193405
Appalachian State,1.0,Troy,0.858697853087701
Appalachian State,1.0,Troy,2.604447628637523
Troy,-1.0,Appalachian State,-0.1670469651624733
Troy,-1.0,Appalachian State,-0.1670469651624733
Appalachian State,1.0,Troy,-0.14561440438218298
Appalachian State,1.0,Troy,-0.25226727827163486
Appalachian State,1.0,Troy,-0.25226727827163486
Troy,-1.0,Appalachian State,-0.1055990016463056
Troy,-1.0,Appalachian State,-0.1055990016463056
Troy,-1.0,Appalachian State,-0.106598165970175
Appalachian State,1.0,Troy,0.0745432474784075
Appalachian State,1.0,Troy,-0.367641675563645
Appalachian State,1.0,Troy,-0.4745668926818353
Appalachian State,1.0,Troy,0.0745432474784075
Appalachian State,1.0,Troy,0.1885784362350994
Troy,-1.0,Appalachian State,-0.9130431154710728
Troy,-1.0,Appalachian State,-0.098600859057136
Troy,-1.0,Appalachian State,-0.020844138078802
Troy,-1.0,Appalachian State,0.938021275120443
Troy,-1.0,Appalachian State,-0.9130431154710728
Appalachian State,1.0,Troy,-0.7029700220436519
Appalachian State,1.0,Troy,0.04378266651122598
Appalachian State,1.0,Troy,-0.8772679222659558
Appalachian State,1.0,Troy,0.5127938973448866
Appalachian State,1.0,Troy,-0.0283969897420099
Appalachian State,1.0,Troy,-0.1055990016463056
Appalachian State,1.0,Troy,-0.0480895457723313
Appalachian State,1.0,Troy,-0.4501093998890865
Appalachian State,1.0,Troy,-0.1201079887315895
Troy,-1.0,Appalachian State,-0.10121494484965776
Troy,-1.0,Appalachian State,-0.16164729384806353
Troy,-1.0,Appalachian State,0.0245623480963264
Troy,-1.0,Appalachian State,0.0245623480963264
Georgia State,1.0,Charlotte,-0.6653184217084503
Georgia State,1.0,Charlotte,-0.090113775884788
Georgia State,1.0,Charlotte,0.490861735224017
Georgia State,1.0,Charlotte,-0.046112472291792
Georgia State,1.0,Charlotte,-0.687546432147505
Charlotte,-1.0,Georgia State,0.9535963738949382
Charlotte,-1.0,Georgia State,0.7929199340631874
Charlotte,-1.0,Georgia State,0.0748456356820665
Georgia State,1.0,Charlotte,-0.29282347426074384
Georgia State,1.0,Charlotte,0.67647608035276
Charlotte,-1.0,Georgia State,0.5201090189554929
Charlotte,-1.0,Georgia State,0.6849418807335004
Charlotte,-1.0,Georgia State,0.6849418807335004
Charlotte,-1.0,Georgia State,-1.1206549427758625
Charlotte,-1.0,Georgia State,-0.2109400436149005
Charlotte,-1.0,Georgia State,-4.148647298745598
Charlotte,-1.0,Georgia State,-4.148647298745598
Georgia State,1.0,Charlotte,0.17379937225260012
Georgia State,1.0,Charlotte,-0.23081892960639738
Georgia State,1.0,Charlotte,2.6443553377143925
Georgia State,1.0,Charlotte,-0.2957674139440157
Georgia State,1.0,Charlotte,-1.1077677360468863
Charlotte,-1.0,Georgia State,-0.059449490714332
Georgia State,1.0,Charlotte,-0.12636053500831324
Georgia State,1.0,Charlotte,-0.19767815214480766
Charlotte,-1.0,Georgia State,-0.361206789772767
Georgia State,1.0,Charlotte,-0.45260367932203766
Georgia State,1.0,Charlotte,-0.184155684763349
Georgia State,1.0,Charlotte,2.067936525322223
Charlotte,-1.0,Georgia State,1.004806098349837
Georgia State,1.0,Charlotte,-0.6045972881119024
Georgia State,1.0,Charlotte,-0.3884871214664028
Georgia State,1.0,Charlotte,1.8094895018971207
Charlotte,-1.0,Georgia State,-0.16024782993972586
